full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT
"     C/2014 TG64 (Catalina)",.7824247228602954,3.239061767026603,22.28266960060935,50.29028095530264,294.7778943047381,26.53510935763486,20140526.0159877,57.441097468702,JFc,51,5,53,,,,,
"     C/2014 U3 (Kowalski)",.9976326178611284,2.558760925774454,152.9920794083596,163.5810490523216,51.32553416403761,2159.12091364854,20140903.5758529,35534.5006909128,COM,61,,50,,,,,
"     P/2014 U4 (PANSTARRS)",.4710125350501806,1.843404556920764,6.456958877659221,12.04529529127923,347.7290549270898,5.126154001884149,20140803.9238986,6.50535671837415,JFc,76,5,61,,,,,
"     P/2014 V1 (PANSTARRS)",.526465169851433,2.563720068377008,22.46118597775746,166.3030331034961,178.0329838290669,8.264290481861357,20150121.6633711,12.5975535791258,JFc,8,9,42,,,,,
"     P/2014 W1 (PANSTARRS)",.3963584699927934,2.662122814942658,8.8094408617265,247.2487696949161,150.345601924684,6.158088130155423,20140801.0706782,9.26150715548389,JFc,89,5,51,,,,,
"     C/2014 W2 (PANSTARRS)",.9983165552039877,2.670187918784462,81.99855616300668,69.96276755747459,85.00943738339313,3169.620254998573,20160310.4831826,63171.7085457406,COM,1053,,3401,,1.735794889019282E-7,2.29271024584017E-8,,
"     C/2014 W3 (PANSTARRS)",1.006939267664648,6.06623207663981,90.11260411223279,286.3732913849208,158.91727138,,20140227.2096511,,HYP,442,,47,,,,,
"     P/2014 W4 (PANSTARRS)",.353076567349626,4.261090489422171,15.274340075984,33.35257152078593,67.4118543729693,8.912309249600893,20151229.5038645,16.9047991205145,JFc,887,4,91,,,,,
"     C/2014 W5 (Lemmon-PANSTARRS)",.9790494260121825,2.398506391515557,145.4917182482179,245.3384018465414,281.2603849145605,226.5695775292645,20160210.6276487,1224.97050978496,COM,276,,55,,,,,
"     C/2014 W6 (Catalina)",1.001741732655696,3.087625113918896,53.56428615208552,338.129780739484,209.854783584162,,20150319.0049073,,HYP,242,,139,,,,,
"     C/2014 W7 (Christensen)",.8692679144849317,1.488254604156941,98.31367352136922,151.2607538133497,33.23974388781362,21.27975369760618,20141231.6215403,38.4105716283836,HTC,83,5,46,,,,,
"     C/2014 W8 (PANSTARRS)",.9710961798814743,5.044234916043663,42.11089822061432,224.9016172589236,227.6171177016859,343.9916292263991,20150908.6145653,2305.51679144625,JFc,26,,30,,,,,
"     C/2014 W9 (PANSTARRS)",.8578446223034569,1.587455328024447,10.6305257992159,21.28859298760897,167.7694722492004,20.74663225624076,20150215.7058182,37.3177568915013,HTC,226,4,120,,,,,
"     C/2014 W10 (PANSTARRS)",1.0012279003486,7.586648918498218,82.95387067335616,43.16404325617714,43.75259210330458,,20160306.8859331,,HYP,31,,21,,,,,
"     C/2014 W11 (PANSTARRS)",.6502301021471413,3.426806780405869,12.7066232787015,295.9423552591163,225.6449011984372,16.16782844373488,20150617.3714497,30.6668368905448,JFc,707,3,1038,,,,,
"     P/2014 W12 (Gibbs)",.5242204773820759,1.676132972439898,8.512616563858522,299.2661987358585,37.02017300363362,5.369706088548527,20141115.1573548,6.6124482646012,JFc,38,8,69,,,,,
"     P/2014 X1 (Elenin)",.710004272131517,1.814878583894717,25.97140630288299,61.56936341476337,34.36791819261871,10.7017098309373,20150107.7413551,15.6564092851801,JFc,251,3,618,,,,,
"     C/2014 XB8 (PANSTARRS)",.9966641728806818,3.01027859946627,149.7826863079015,37.46625278364004,351.4475245123371,1801.806632944499,20150405.6253033,27108.9649718597,COM,304,,58,,,,,
"     C/2014 Y1 (PANSTARRS)",1.002103296741779,2.240976151770867,14.921288605523,19.51642360654093,182.2659695028542,,20160117.6537132,,HYP,559,,305,,1.525700632152433E-8,-2.959709159964204E-8,,
"     C/2015 A1 (PANSTARRS)",.9008155504834359,1.995505173326652,80.36576211616034,341.0859679825166,244.8792651383275,38.2427616729978,20150313.0568910,90.244783702895,HTC,279,3,60,,,,,
"     C/2015 A2 (PANSTARRS)",1.0,5.034400920550154,107.7011532435712,258.3839599632047,220.2939425621528,,20151029.2799244,,PAR,4,,16,T,,,,
"     P/2015 A3 (PANSTARRS)",.84816769837362,1.153857209621142,172.5137445752255,277.0821425064586,249.5086138655848,14.04524334093873,20150222.7495460,20.9502900944773,HTC,16,8,35,,,,,
"     P/2015 B1 (PANSTARRS)",.3824448030033833,5.975637645946414,18.02772979762798,353.3556553021821,188.2741532668394,13.37692444083707,20150919.7287515,30.1003061564726,JFc,460,4,92,,,,,
"     C/2015 B2 (PANSTARRS)",1.000236625739958,3.369607733405827,105.0881725880154,341.9012862809975,284.7679385614121,,20160506.5733060,,HYP,980,,242,,,,,
"     P/2015 B4 (Lemmon-PANSTARRS)",.5674784103567474,3.753511796847099,1.743668052233966,266.4506921941469,227.8461267035821,13.60290178677552,20150216.7525274,25.565435443771,JFc,102,6,54,,,,,
"     P/2015 C1 (TOTAS-Gibbs)",.5624621417922049,2.892673618307974,13.87749076692775,348.8621476665808,178.4153631517278,10.32983302446207,20150501.2931351,16.999411997615,JFc,500,4,290,,,,,
"     C/2015 C2 (SWAN)",.9984888077010921,.7113724569257107,94.50126508553654,49.52992959527801,334.1337911271165,940.7604143431772,20150304.5652254,10213.4901349392,COM,120,,146,,,,,
"     C/2015 D1 (SOHO)",.9942677736165473,.02832105639380124,69.61628937087089,95.8813848637063,234.9530166293891,9.853025038225187,20150219.7483251,10.9821500922854,JFC,3,9,417,,1.249605772279727E-6,,,
"     C/2015 D2 (PANSTARRS)",.568259629821206,5.605987113120714,31.83385078130034,162.8593289772006,291.9209635993344,20.36326431823903,20130927.6011656,46.7899256994095,JFc,382,4,68,,,,,
"     C/2015 D3 (PANSTARRS)",1.002199555184925,8.148902371738332,128.5065220280182,156.9800441738142,2.885623031773405,,20160501.3856632,,HYP,2510,,313,,,,,
"     C/2015 D4 (Borisov)",.9890689358364761,.861677862754381,77.3017394114994,305.8103155231655,314.694290201562,156.7950424462775,20141028.2375392,699.893468244638,COM,234,4,51,,,,,
"     C/2015 D5 (Kowalski)",.4996469463330849,4.577338215976574,20.39980005799499,74.57829810542688,40.1749247902215,13.71909540196915,20140417.0706045,27.6702367636742,JFc,553,4,114,,,,,
"     P/2015 D6 (Lemmon-PANSTARRS)",.3695605785841957,4.563699500749689,20.18391612179596,46.35059663449135,125.5658164529036,9.914137213524295,20150714.0818062,19.4768500225884,JFc,105,5,35,,,,,
"     C/2015 ER61 (PANSTARRS)",.9972785193310819,1.042131897983962,6.348647665063202,235.2217456952734,68.19225497640542,764.8144180941624,20170509.9438640,7493.49385131145,COM,1421,,2821,,5.582587162386534E-9,-3.475132085792241E-9,-4.67988751217321E-10,
"     C/2015 E61-B (PANSTARRS)",1.000016466064013,1.044175784274627,6.351289021853649,235.2577679254315,68.31627158667317,,20170509.9357250,,HYP,189,,50,,,,,
"     P/2015 F1 (PANSTARRS)",.278235698704407,2.541629918065165,2.804441485130362,40.43037842016316,187.1339286228731,4.501195318657814,20150314.9385693,6.60820605321908,ETc,204,4,212,,,,,
"     C/2015 F2 (Polonia)",.9684416525705365,1.210551654727519,28.69373588543386,262.5516175892516,352.0340492047935,75.50776557865991,20150428.8236357,237.581057566768,COM,125,4,308,,,,,
"     C/2015 F3 (SWAN)",.9963998564655049,.8344411999695956,73.38650503491064,31.63950768256935,57.5662842199248,462.7255207706122,20150309.3556619,3528.75971340892,COM,67,,326,,,,,
"     C/2015 F4 (Jacques)",.9858728096358044,1.64392556274258,48.70495219659236,285.9580665251693,36.34648263984305,231.0882059315698,20150810.8628387,1255.3005795767,COM,346,,2836,,,,,
"     C/2015 F5 (SWAN-Xingming)",.9776355273044856,.3459953122113656,149.2590285451703,287.7365667846381,13.3839479627594,30.59551776721487,20150328.0978217,60.8520943445143,HTC,45,6,219,,,,,
"     C/2015 GX (PANSTARRS)",.8781984961935907,1.971753406143282,90.25453598594071,235.5154985079778,108.9578861722304,30.40475007737983,20150826.6618007,65.1340564808129,HTC,326,3,318,,,,,
"     C/2015 G2 (MASTER)",1.000394928299157,.7798586746073706,147.5627204751229,110.0588142302162,257.4587755270813,,20150523.7874449,,HYP,314,,563,,1.194915601799367E-8,5.879298798829588E-9,-4.27103954524103E-9,
"     C/2015 H1 (Bressi)",.9407828162866089,1.926355303060536,140.6555791416561,325.8043903290172,21.75641863502724,63.13433087830266,20150328.6191729,185.541544660381,HTC,98,5,210,,,,,
"     C/2015 H2 (PANSTARRS)",1.003511646312496,4.967121086742591,33.70531253407766,350.6919055812679,287.9076022455975,,20160913.2742146,,HYP,1982,,204,,1.436365224440032E-7,-1.148271771456374E-8,3.573903600942302E-8,
"     P/2015 HG16 (PANSTARRS)",.3455822326329606,3.128600012686618,18.87042365177474,59.35946566247618,47.96538726842648,6.432876367375964,20140627.2864958,10.4532333064594,JFc,1208,4,38,,,,,
"     C/2015 J1 (PANSTARRS)",1.003180094110259,6.019569807244681,94.99828409537535,219.9921843640535,315.4679466067222,,20140629.9679738,,HYP,390,,54,,,,,
"     C/2015 J2 (PANSTARRS)",.9825038577036903,4.320385825609876,17.28182895401415,56.75588938803527,203.688900911434,489.5468624444431,20150908.9136947,3880.41833414329,JFc,475,,99,,,,,
"     P/2015 J3 (NEOWISE)",.5540431092072143,1.494098890663858,8.125240498507161,111.4213609067063,129.2954520120618,5.206543801537943,20150303.7702612,6.13250482890387,JFc,115,4,115,,,,,
"     C/2015 K1 (MASTER)",.9858372256904213,2.557488436137715,29.38172970882391,5.177048437240672,280.1960897178841,358.5989319423207,20141013.5766033,2426.64484119895,COM,258,,584,,,,,
"     C/2015 K2 (PANSTARRS)",.9943874336883586,1.455267698549449,29.10979843854484,223.7141797148086,15.77004826251563,517.1195224223176,20150608.7965464,4175.22908456399,COM,32,,54,,,,,
"     C/2015 K4 (PANSTARRS)",1.000091316379562,2.007651667437601,80.25425236411145,250.7711114820121,357.5383172214779,,20150501.7653046,,HYP,51,,134,,,,,
"     P/2015 K5 (PANSTARRS)",.5539624608563112,2.986128527205037,39.98728235105297,134.2689130148744,105.9968849415498,10.40345537614921,20150606.3822133,17.322630042444,JFc,64,5,56,,,,,
"     C/2015 LC2 (PANSTARRS)",1.001273416183913,5.892047259156429,93.71028613252301,223.5666999421974,341.8731661202858,,20150501.9666243,,HYP,1167,,437,,,,,
"     C/2015 M1 (PANSTARRS)",.9945861452681096,2.091602388267429,57.30966492357686,100.2916364203449,163.9829897247296,770.593477596173,20150515.6831942,7593.93714853768,COM,62,,66,,,,,
"     P/2015 M2 (PANSTARRS)",.1790794426816932,5.912791705875724,3.973868185362259,86.61162099229365,224.7873085333719,8.492479676755949,20150831.1432552,19.3306018315239,CTc,873,4,152,,,,,
"     C/2015 M3 (PANSTARRS)",.9732786764494948,3.552414576608553,65.95107244913139,143.092839014095,123.7625607698599,262.3337096562905,20150826.2321317,1532.87492118661,COM,488,,150,,,,,
"     C/2015 O1 (PANSTARRS)",1.000004721754574,3.729638945222896,127.2110408034604,299.8550623612595,89.59257715731805,,20180219.0252041,,HYP,1740,,3569,,8.29165094677305E-8,-3.698593752797376E-8,6.575655671460039E-9,
"     C/2015 P3 (SWAN)",.9971010235955553,.715220329243159,58.18370812067705,88.14529930711301,132.8721018456544,492.714342013235,20150727.7965573,3875.26099232037,COM,54,,132,,,,,
"     P/2015 P4 (PANSTARRS)",.5842414509482069,2.525161688801446,8.713748051874067,104.7466639124765,280.8173487932335,9.622089135315095,20160119.0327686,14.9685663765398,JFc,140,5,80,,,,,
"     P/2015 PD229 (Cameron-ISON)",.3267316289673023,4.831882246606509,2.026865522513424,342.7735279145597,352.3706765456375,9.521628045864503,20150814.2170893,19.2265072633519,JFc,547,4,100,,,,,
"     C/2015 Q1 (Scotti)",.4892272090418567,1.751698832176998,22.64932632956134,203.3105265987872,198.9669010221428,5.107315051045085,20150909.1595824,6.35119916193623,JFc,197,4,362,,,,,
"     P/2015 Q2 (Pimentel)",.7543902471787337,1.819123143514692,146.2021579301394,228.244968724917,244.4080943849052,12.99399500524623,20150910.3392398,20.1573268956451,HTC,77,6,60,,,,,
"     C/2015 R1 (PANSTARRS)",.6328644232915116,2.16544839602303,22.66825840692919,48.51410443743292,300.5370994073419,9.631002470641038,20150625.7660217,14.3248556233054,JFc,127,4,257,,,,,
"     P/2015 R2 (PANSTARRS)",.451996283514258,2.473120052136611,15.54538468983398,168.6690207519895,149.6526159940515,6.552804326611491,20150608.2408223,9.58739773734103,JFc,9,8,24,,,,,
"     C/2015 R3 (PANSTARRS)",.9985381344996489,4.903293872883306,83.61348889861291,36.41155579546184,272.0208200494341,6703.366203841739,20140211.8754338,194258.021505136,COM,382,,33,,,,,
"     C/2015 T2 (PANSTARRS)",1.000387126633415,6.935280449819359,124.5430428145898,51.0581650380867,30.77357756651677,,20170520.6115997,,HYP,1448,,210,,,,,
"     P/2015 T3 (PANSTARRS)",.4346785046699562,2.205852652829462,12.16571417851231,119.0738340762075,199.237656841665,5.598034767165596,20150312.0186162,7.70778695458675,JFc,3,9,38,,,,,
"     C/2015 T4 (PANSTARRS)",.973619470138512,2.296375523277101,87.91719522311503,251.78761507,270.1358122739417,171.799864039333,20160618.9468312,812.170656706848,COM,317,3,339,,,,,
"     C/2015 T5 (Sheppard-Tholen)",.6660907555289221,9.338318445755403,11.04834141710825,311.1924014382813,61.84023237404555,46.59495444429336,20160124.5316907,147.900130588883,CTc,388,4,22,,,,,
"     P/2015 TO19 (Lemmon-PANSTARRS)",.3589773402621452,2.925473618696533,6.499875213009347,321.650558951325,89.28200834444374,6.20204652198898,20160306.9768586,9.74972595347197,JFc,335,5,54,,,,,
"     P/2015 TP200 (LINEAR)",.5361298148297174,3.385307431616086,8.772282798135972,6.975488521962111,82.7355692149162,11.21061849698556,20161028.2028330,19.7156311645673,JFc,937,3,693,,,,,
"     C/2015 TQ209 (LINEAR)",.9990608440166995,1.413136854815533,11.39245187465665,224.0831566524894,281.5018103590018,3007.963111485269,20160827.5766380,58368.4206504165,COM,147,,405,,,,,
"     C/2015 V1 (PANSTARRS)",1.000554622708908,4.266703171713113,139.2304958439749,197.1937484767718,179.6497188613133,,20171217.8040069,,HYP,1317,,2141,,,,,
"     C/2015 V2 (Johnson)",1.001702846004676,1.636949985448245,49.87480898168563,69.85209858965102,164.8980781734215,,20170612.3474194,,HYP,1750,,5882,,2.286714636607916E-8,-4.439976970906909E-9,-4.37470226177812E-9,
"     C/2015 V3 (PANSTARRS)",.9948483722647028,4.235688746061817,86.23178124922997,2.340897167433055,.8211713400701968,1640.172239660844,20151124.8661307,23576.4032911757,COM,418,,98,,,,,
"     C/2015 V4 (PANSTARRS)",.7056016783632861,5.459628257287606,60.75130101588649,179.8963264771008,306.9068226210166,31.63044907015559,20160827.9914925,79.8637717549393,HTC,509,3,79,,,,,
"     C/2015 VL62 (Lemmon-Yeung-PANSTARRS)",1.0020302590701,2.720271824239465,165.6140916297224,94.54616338331486,128.3594215877329,,20170828.5922706,,HYP,987,,2100,,,,,
"     C/2015 WZ (PANSTARRS)",.9928731421767087,1.3766377231195,134.1349338165466,40.04581998017886,66.7106536526732,384.9472534650886,20160415.7992393,2684.66783119699,COM,272,,372,,,,,
"     C/2015 W1 (Gibbs)",1.001289252358224,2.231883424958963,87.31817283131234,114.3148502831132,48.113752709547,,20160517.1940440,,HYP,228,,355,,,,,
"     P/2015 W2 (Catalina)",.6341081123554967,2.678333305006895,11.61125000230552,294.2471089793571,117.6256153777526,11.9616923170377,20150930.8878082,19.8050509484866,JFc,81,4,189,,,,,
"     P/2015 X1 (PANSTARRS)",.4203932134462533,2.103549531706698,12.16223575835749,161.7913057397411,219.0297381962477,5.154990500973326,20151010.6760245,6.91412335274303,JFc,144,4,88,,,,,
"     C/2015 XY1 (Lemmon)",1.003972860640535,7.92796853702683,148.8461343390299,281.6157269230523,196.3555997197799,,20180429.9894509,,HYP,1538,,691,,,,,
"     C/2015 X2 (Catalina)",.8790813542696114,1.904557522483929,72.45848480423794,101.094140046717,42.01841018575087,29.59691209752004,20151220.7179114,62.5114296604346,HTC,67,6,43,,,,,
"     P/2015 X3 (PANSTARRS)",.4381845102952743,2.821946614695525,24.37076996049297,77.33474495904815,306.8730264881049,7.223866170490088,20150807.7798516,11.2574708033985,JFc,34,5,31,,,,,
"     C/2015 X4 (Elenin)",.812805883983359,3.39468423308759,29.50489739077621,262.635787449797,176.3289632961476,32.87444970471002,20151103.4672624,77.2269684119107,JFc,823,3,599,,,,,
"     C/2015 X5 (PANSTARRS)",1.003042993404962,6.801745809274093,124.2845328036576,122.3114728857331,27.7505048823173,,20171231.0351784,,HYP,1531,,227,,,,,
"     P/2015 X6 (PANSTARRS)",.1696230332447405,2.287338009423612,4.558149351368047,107.1116498028165,329.0226528726325,3.22181771381737,20160318.6433180,4.57183745624667,ETc,116,5,46,,,,,
"     C/2015 X7 (ATLAS)",1.001891025760833,3.684550317314142,57.57892891946062,139.8840659139962,348.4885572456421,,20160730.2498330,,HYP,870,,621,,,,,
"     C/2015 X8 (NEOWISE)",.939109726562653,1.190270354040523,155.2817051165701,191.1118811303021,20.40028975883034,37.90531213715163,20151023.1239227,86.4280552665799,HTC,683,5,116,,,-4.560261509017657E-7,,
"     C/2015 Y1 (LINEAR)",.9913851362559541,2.514053827565141,71.21905209302146,135.7777705063094,24.7105544791089,581.1408714874694,20160515.1837040,4985.37051638025,COM,491,,573,,,,,
"     C/2015 YG1 (NEOWISE)",.8792331528182198,2.073405439539466,57.33593315454799,350.5118910171828,102.7914935184451,32.26392285749792,20150928.9712409,71.1398524193308,HTC,140,4,222,,,,,
"     C/2016 A1 (PANSTARRS)",1.001964882063927,5.327762200840922,121.185338913839,128.174446082774,10.31999150265743,,20171123.3702631,,HYP,1506,,2131,,,,,
"     P/2016 A2 (Christensen)",.2738679631379342,3.446777226760557,26.78472723085634,291.736947142359,139.8815485885847,6.046750263516802,20150616.9878168,10.3420022337025,JFc,15,7,49,,,,,
"     P/2016 A3 (PANSTARRS)",.3795216161149846,4.789513009628558,8.593974376693231,187.7943897232248,338.4645552906762,10.64861709778911,20170413.5332052,21.4464420734638,JFc,1237,3,153,,,,,
"     C/2016 A5 (PANSTARRS)",.9976163005529889,2.946942561922083,40.31849903289874,136.2155190696834,321.6177421700705,2469.632027590724,20150628.3418209,43469.8824207156,COM,60,,29,,,,,
"     C/2016 A6 (PANSTARRS)",.9889101394653899,2.412405008184374,120.9205739476063,300.256951895909,141.0936349057064,432.6525808237914,20151105.8360026,3208.44358656716,COM,28,,38,,,,,
"     P/2016 A7 (PANSTARRS)",.5666192943563481,2.176647283707622,16.63743329519803,221.4660801372119,352.4697839596199,7.868318979729929,20160225.8627371,11.2560478981582,JFc,145,5,46,,,,,
"     C/2016 A8 (LINEAR)",.9463476191528291,1.881128964209018,148.2118393686864,111.2321555522996,130.2653450522675,68.24172241744441,20160830.6696769,207.612051444176,COM,416,3,1397,,,,,
"     C/2016 B1 (NEOWISE)",.9923948194639265,3.206198859715931,50.47615634142614,231.9541649502817,8.559468022593569,839.9556023646019,20161204.7169041,8656.24606237277,COM,638,,522,,,,,
"     P/2016 BA14 (PANSTARRS)",.6661792834081991,1.00866495029899,18.91808899330682,180.531223241594,351.902215375017,5.034488755661057,20160315.5123124,5.25241060571382,JFc,313,1,144,,,,,
"     C/2016 C1 (PANSTARRS)",1.005124246046257,8.462645176244935,56.17888771932249,181.7800570988771,328.7393609916049,,20160219.2963005,,HYP,1563,,236,,,,,
"     C/2016 C2 (NEOWISE)",.9756284363060185,1.559751383526498,38.15651467144115,24.40456076041463,214.4033673970171,126.4378939962546,20160419.5968973,511.995542009977,COM,126,4,148,,,,,
"     C/2016 E1 (PANSTARRS)",1.003156197583967,8.176818171587284,131.8906412046447,233.0345425080496,47.29033003340152,,20170601.1236667,,HYP,1399,,166,,,,,
"     C/2016 E2 (Kowalski)",.992267248614594,1.0739424793642,135.9458076766212,186.6454715523026,321.7198374672669,276.6907044976622,20160206.4414753,1636.73610491699,COM,16,,101,,,,,
"     P/2016 G1 (PANSTARRS)",.2100279535528101,2.040675108498775,10.9684786914715,204.0757292614112,111.278883495317,3.125773799855593,20170126.2258874,4.15194333017248,ETc,150,4,143,,,,,
"     P/2016 J1-A (PANSTARRS)",.2282649364694034,2.448014508096806,14.33019388861698,199.8562313234536,46.58553660424926,3.896169198931949,20160624.2137651,5.64971882166632,ETc,153,3,66,,,,,
"     P/2016 J1-B (PANSTARRS)",.2282306941231177,2.448063361635592,14.33115571581087,199.8555058173028,46.57923960945115,3.895965464061508,20160624.1243684,5.64951193201565,ETc,140,3,51,,,,,
"     C/2016 J2 (Denneau)",.9977315649715804,1.51838211289927,130.3431305116908,186.197762005331,318.4730321288016,1337.186137854898,20160411.9365503,17317.7036451473,COM,30,,70,,,,,
"     P/2016 J3 (STEREO)",.881374635199397,.4681792298857027,25.25697153226547,258.9751805391608,210.9467994703692,7.425229244308051,20160521.5333776,7.84079456517227,JFc,2,9,137,,,,,
"     C/2016 KA (Catalina)",.9990191031155012,5.40085599368354,104.6293144185675,317.558553674919,63.11247952625934,11006.6761095548,20160201.4540967,408570.556293364,COM,98,,75,,,,,
"     C/2016 K1 (LINEAR)",1.000275600877673,2.291522138362799,90.8460066566803,325.7026009577487,18.25348297079938,,20160713.3788856,,HYP,305,,308,,,,,
"     C/2016 M1 (PANSTARRS)",.9990027980599114,2.210495217007259,90.99332193701193,92.2043684282683,209.8270252241389,4431.184844569307,20180810.1835566,104368.129346146,COM,1417,,3387,,4.186975277044838E-8,-1.322006970111667E-8,,
"     C/2016 N4 (MASTER)",.9993981298763039,3.199120763329589,72.55726892402521,354.0313500881701,55.95500198224882,10627.4025236045,20170916.5958765,387525.223378887,COM,1658,,2041,,,,,
"     C/2016 N6 (PANSTARRS)",.998649478417946,2.669117831111763,105.8304110294295,298.9776956736192,162.8031632761696,3950.05235893701,20180718.2041235,87863.3037048753,COM,1342,,3057,,,,,
"     P/2016 P1 (PANSTARRS)",.2938753827005235,2.280532783395618,25.76600056025338,319.5329525728287,267.4295575108519,4.178759889666409,20150907.4544738,5.80417707256317,JFc,11,8,40,,,,,
"     C/2016 P4 (PANSTARRS)",.981937074176696,5.887577576255074,29.89161650510255,320.7976310134133,356.0163071437357,646.0087579176508,20161016.6530592,5884.79066157437,JFc,38,,37,,,,,
"     C/2016 Q2 (PANSTARRS)",.9988376564820446,7.084984121015067,109.3962355181739,322.306049319152,84.44853853756391,12183.77599900335,20210511.0309563,475898.983409084,COM,1415,,246,,,,,
"     C/2016 Q4 (Kowalski)",.5781110907152989,7.083939626956536,7.256661138649034,271.3284458093447,99.48408811906481,26.49807436325299,20180128.3303356,68.805525497176,CTc,131,5,81,,,,,
"     C/2016 R2 (PANSTARRS)",.9963230986535903,2.602363719226932,58.22394707182853,80.56892655068702,33.19208147257537,1412.917648406185,20180509.5835163,18829.4324228386,COM,1391,,4236,,5.179830880592455E-8,-4.062332202807206E-8,,
"     C/2016 R3 (Borisov)",.9955252918070322,.4467952746281085,53.06733479371518,78.66956585039243,118.1339081976788,199.2512656314513,20161010.9990968,997.755155538245,COM,13,7,60,,,,,
"     P/2016 R4 (Gibbs)",.4750609247940436,2.800526576090889,10.8620810509043,168.3467816954079,174.0574509729451,7.869384308299345,20160720.4958727,12.3226580484503,JFc,131,4,186,,,,,
"     C/2016 S1 (PANSTARRS)",.7088460160308373,2.41190680455145,94.68967049946912,227.5382140919678,273.6112996326094,14.15600527874606,20170316.8124592,23.8432186140892,HTC,264,3,127,,,,,
"     C/2016 T1 (Matheny)",.9817596828034063,2.300015527228767,129.8180271148681,56.23014194490993,137.3464853853185,249.890283845228,20170201.6500176,1415.97561592916,COM,232,,130,,,,,
"     C/2016 T2 (Matheny)",.9812489723011875,1.907812403126315,81.31112636376717,339.0992329717301,92.28051377546932,201.5810239177898,20161229.0971567,1026.29943802314,COM,411,,178,,,,,
"     C/2016 T3 (PANSTARRS)",.9813890501130194,2.649481852465748,22.6759606169165,271.7483503734578,194.6779201583815,282.0734225189229,20170906.9792021,1698.62228093171,COM,555,,437,,,,,
"     C/2016 U1 (NEOWISE)",1.000249659150283,.3191682138871891,46.43469573086529,61.42836582861631,162.7485722472545,,20170114.0167491,,HYP,83,,364,,,,,
"     C/2016 VZ18 (PANSTARRS)",.9953228806569662,.9102659111403901,24.03565078275875,98.95478746642299,36.38623438901503,388.3318484668703,20170307.3800949,2715.14447228401,COM,290,,351,,,,,
"     P/2016 WM48 (Lemmon)",.7867013296948235,1.748069640647873,117.5476661232868,59.87448076156121,35.8568437511199,14.64274646848987,20170226.7856937,23.4619484172416,HTC,258,3,177,,,,,
"     C/2016 X1 (Lemmon)",.9963210640111696,7.564154331010374,26.45500235209817,256.4251756114926,224.5709005862417,4104.578244436386,20190429.8986065,93232.0914667708,CTc,1213,,271,,,,,
"     C/2017 A1 (PANSTARRS)",.9714991970444717,2.290367244520922,49.79362659288612,121.0674333575071,2.044588035154816,158.432630496612,20170517.1265268,720.41084980254,COM,421,3,196,,,,,
"     C/2017 A3 (Elenin)",.9110761560004552,3.854542686886834,98.50847739315151,97.90394336119793,304.1075322447979,82.83857613300059,20170130.6054668,285.390918694564,COM,330,3,186,,,,,
"     C/2017 AB5 (PANSTARRS)",.9999174344235305,9.216419053619342,32.43095673908519,42.69032001093092,78.39599128339763,223241.6696697304,20180217.8846720,37295204.7448482,CTc,842,,85,,,,,
"     C/2017 B3 (LINEAR)",1.002090947358714,3.921163213291833,54.17864936491202,2.178231115400475,284.7452565400388,,20190202.4828024,,HYP,1587,,820,,,,,
"     P/2017 B4 (PANSTARRS)",.3577237254318149,2.817042417539492,20.18350708615599,121.5477012650375,16.17346559158069,5.955015742116007,20170127.0478595,9.18576778717802,JFc,96,5,85,,,,,
"     C/2017 C1 (NEOWISE)",.9278155254603971,1.501754935277586,65.75224126600266,357.4571908255517,110.204315680309,40.1070520791358,20170118.9463717,94.8945137865517,HTC,102,5,60,,,,,
"     C/2017 C2 (PANSTARRS)",.9753097366029092,2.430996614219847,118.5838955466586,249.819140064892,138.7758127887233,194.4884590531738,20170121.6179712,977.003565575895,COM,535,3,97,,,,,
"     P/2017 D1 (Fuls)",.4403330134339403,2.687797488800793,20.73265402539329,82.33566002034415,7.257473901875475,6.917191025144871,20160628.2938812,10.5246699050697,JFc,546,4,74,,,,,
"     C/2017 D2 (Barros)",.9981996455112123,2.485874396608836,31.26563985267426,331.0420234931017,334.339758463043,2759.052935977085,20170714.5341175,51308.5729160815,COM,594,,433,,,,,
"     C/2017 D3 (ATLAS)",1.002426201021656,4.971286472321466,125.5698248859288,186.6181690328252,340.7674799198142,,20170426.7415396,,HYP,773,,521,,,,,
"     P/2017 D4 (PANSTARRS)",.6289812347323047,2.754501076019332,10.33957416004505,266.1035305334602,209.7901613565665,12.09381029729851,20160906.6199780,20.2292046572636,JFc,123,5,63,,,,,
"     C/2017 D5 (PANSTARRS)",.9806998162950533,2.167185510756773,131.0385864914994,92.72119426229516,287.8217561791982,222.409486285514,20170108.8634289,1189.89919520034,COM,49,,74,,,,,
"     C/2017 E1 (Borisov)",1.002576166737233,.9006629620946704,14.55412835868398,142.732904879384,152.4734032448525,,20170410.1386276,,HYP,116,,183,,,,,
"     C/2017 E2 (Tsuchinshan)",.890848388629965,2.352950427041284,79.16861537598355,11.56224463275337,89.46038188718173,40.76048413444298,20160512.2253189,100.088029977174,HTC,89,5,144,,,,,
"     C/2017 E3 (PANSTARRS)",1.012348097463516,5.927899153943506,70.70061832027824,220.7418734782865,334.3436229426724,,20170607.5613514,,HYP,1201,,593,,,,,
